tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id
984654,AmazonHelp,False,Sun Oct 22 18:38:00 +0000 2017,@353416 We're here for you! Have you checked your spam/junk folders for a response from our Account Specialists? ^JE,984655,984653,984647,353416,Sun Oct 22 10:22:47 +0000 2017,CONV_984647
984655,353416,True,Sun Oct 22 18:46:49 +0000 2017,"@AmazonHelp no nothing. I do have emails promising millions of $$ I have unclaimed, and all I need do is supply my details. Sounds legit. 😂😂",984656,984654,984647,353416,Sun Oct 22 10:22:47 +0000 2017,CONV_984647
984656,AmazonHelp,False,Sun Oct 22 18:56:29 +0000 2017,"@353416 Please visit us again at this link: https://t.co/zYVX1Qi29G

When you select the issue, we'll also offer a phone number! ^WT","984657,984658",984655,984647,353416,Sun Oct 22 10:22:47 +0000 2017,CONV_984647
984657,353416,True,Sun Oct 22 20:47:06 +0000 2017,@AmazonHelp thanks,,984656,984647,353416,Sun Oct 22 10:22:47 +0000 2017,CONV_984647
984658,353416,True,Mon Oct 23 16:06:22 +0000 2017,@AmazonHelp another 24 hrs ticks by and still nothing. the link u provided lets me change password but then i an error message as the account is locked!,,984656,984647,353416,Sun Oct 22 10:22:47 +0000 2017,CONV_984647
987395,353968,True,Sun Oct 22 11:09:17 +0000 2017,"@115821 I ordered an item from one of your sellers and it hadn’t come, it’s well past the date when it should have come, can you help me?",987392,,987395,353968,Sun Oct 22 11:09:17 +0000 2017,CONV_987395
987392,AmazonHelp,False,Sun Oct 22 11:49:30 +0000 2017,"@353968 Oh no, we'd be happy to help! Have you reached out to the seller for an update: https://t.co/F968jvdmhF Let us know! ^KN","987393,987394",987395,987395,353968,Sun Oct 22 11:09:17 +0000 2017,CONV_987395
987394,353968,True,Sun Oct 22 12:03:53 +0000 2017,"@AmazonHelp Thanks a lot, I messaged them and they wouldn’t reply. I also looked at some seller review and despite having a quite high approval rating..",987396,987392,987395,353968,Sun Oct 22 11:09:17 +0000 2017,CONV_987395
987393,353968,True,Sun Oct 22 12:04:24 +0000 2017,@AmazonHelp ..their recent review said the item didn’t turn up and the seller wouldn’t reply!!!!,,987392,987395,353968,Sun Oct 22 11:09:17 +0000 2017,CONV_987395
987396,AmazonHelp,False,Sun Oct 22 12:08:41 +0000 2017,"@353968 If they haven't responded within 2 business days, you can look into filing the claim here: https://t.co/LLjJ7GTqan ^JZ",,987394,987395,353968,Sun Oct 22 11:09:17 +0000 2017,CONV_987395
1001082,356998,True,Sun Oct 22 17:38:34 +0000 2017,Help @AmazonHelp ! I tried to sign up for a Prime trial but I think it's automatically charged for the year!!,1001081,,1001082,356998,Sun Oct 22 17:38:34 +0000 2017,CONV_1001082
1001081,AmazonHelp,False,Sun Oct 22 17:41:00 +0000 2017,"@356998 I'm sorry for the trouble. We can help, contact us by phone or chat: https://t.co/JzP7hlA23B ^MG",,1001082,1001082,356998,Sun Oct 22 17:38:34 +0000 2017,CONV_1001082
1003641,357388,True,Sun Oct 22 15:00:54 +0000 2017,@115850 Talked to 6 customer associates. No response on my order 405-0189843-8317979,1003640,,1003641,357388,Sun Oct 22 15:00:54 +0000 2017,CONV_1003641
1003640,AmazonHelp,False,Sun Oct 22 15:23:01 +0000 2017,@357388 We've already responded to your query here: https://t.co/FhC3QAizOW. Request you to check and respond. ^NK,,1003641,1003641,357388,Sun Oct 22 15:00:54 +0000 2017,CONV_1003641
1010416,359091,True,Sat Oct 14 14:12:09 +0000 2017,@AmazonHelp I requested a refund on a prime order that has not arrived a week later. Does this mean the package goes back to you?,1010414,,1010416,359091,Sat Oct 14 14:12:09 +0000 2017,CONV_1010416
1010414,AmazonHelp,False,Sat Oct 14 14:15:31 +0000 2017,@359091 Have you asked that the whole order be returned to us? ^BM,1010415,1010416,1010416,359091,Sat Oct 14 14:12:09 +0000 2017,CONV_1010416
1010415,359091,True,Sat Oct 14 14:40:23 +0000 2017,"@AmazonHelp I didn’t ask for it to be returned, just clicked refund since never showed",1010417,1010414,1010416,359091,Sat Oct 14 14:12:09 +0000 2017,CONV_1010416
1010417,AmazonHelp,False,Sat Oct 14 14:52:00 +0000 2017,"@359091 We'd like you to reach out to us via phone/chat here: https://t.co/hApLpMlfHN, so we can take a better look with you. ^KP",,1010415,1010416,359091,Sat Oct 14 14:12:09 +0000 2017,CONV_1010416
1012308,359532,True,Sun Oct 22 17:46:08 +0000 2017,"Dear @115821,

If you send me a notice of a delivery attempt, it would be nice if you actually attempted said delivery.",1012306,,1012308,359532,Sun Oct 22 17:46:08 +0000 2017,CONV_1012308
1012306,AmazonHelp,False,Sun Oct 22 17:59:38 +0000 2017,@359532 I'm sorry you haven't received the order! Which carrier was delivering? You can check here: https://t.co/Y5jpI9gRhE ^BH,1012307,1012308,1012308,359532,Sun Oct 22 17:46:08 +0000 2017,CONV_1012308
1012307,359532,True,Sun Oct 22 18:27:59 +0000 2017,@AmazonHelp USPS. Already spoke with your and their customer service and nothing can be done or any info provided. Hoping for tomorrow.,1012309,1012306,1012308,359532,Sun Oct 22 17:46:08 +0000 2017,CONV_1012308
1012309,AmazonHelp,False,Sun Oct 22 18:30:00 +0000 2017,@359532 Please keep us updated on its arrival! ^ZW,,1012307,1012308,359532,Sun Oct 22 17:46:08 +0000 2017,CONV_1012308
1036515,365192,True,Mon Oct 23 01:34:45 +0000 2017,Amazonで買った商品、到着予定日から6日経っても届かんのやけど,1036514,,1036515,365192,Mon Oct 23 01:34:45 +0000 2017,CONV_1036515
1036514,AmazonHelp,False,Mon Oct 23 01:53:00 +0000 2017,"@365192 ご心配をおかけしております。
お届け予定日を経過しておりますので、Amazonが発送する場合→https://t.co/J6YEizo6qC 、出品者が発送する場合→https://t.co/ZXCXcbN3Tv  をご参照の上お問い合わせください。TY",,1036515,1036515,365192,Mon Oct 23 01:34:45 +0000 2017,CONV_1036515
1041150,366254,True,Sat Oct 28 11:52:41 +0000 2017,@115833 No matter what I name it Alexa will not find my groups!,1041149,,1041150,366254,Sat Oct 28 11:52:41 +0000 2017,CONV_1041150
1041149,AmazonHelp,False,Sat Oct 28 12:03:30 +0000 2017,@366254 I'm sorry Alexa isn't finding your groups! Have you followed the tips found here: https://t.co/no7ybCmAlR for home groups? ^TK,1041148,1041150,1041150,366254,Sat Oct 28 11:52:41 +0000 2017,CONV_1041150
1041148,366254,True,Sat Oct 28 12:43:38 +0000 2017,@AmazonHelp I can’t see where to define the group type on the iPhone app,1041147,1041149,1041150,366254,Sat Oct 28 11:52:41 +0000 2017,CONV_1041150
1041147,AmazonHelp,False,Sat Oct 28 12:49:39 +0000 2017,"@366254 Hello, please reach out to us directly so we may troubleshoot the issue with you: https://t.co/JzP7hlA23B ^CR",,1041148,1041150,366254,Sat Oct 28 11:52:41 +0000 2017,CONV_1041150
1045574,367183,True,Mon Oct 23 09:55:30 +0000 2017,I didn't received cash back in Amazon pay @115850 https://t.co/WPMR8bRlZG,1045573,,1045574,367183,Mon Oct 23 09:55:30 +0000 2017,CONV_1045574
1045573,AmazonHelp,False,Mon Oct 23 10:19:03 +0000 2017,@367183 Sorry about the trouble with the cashback. Please report this to our support team here: https://t.co/vlvfJr4nN9. ^HA,,1045574,1045574,367183,Mon Oct 23 09:55:30 +0000 2017,CONV_1045574
1049423,368029,True,Mon Oct 23 07:29:41 +0000 2017,.@115821 my package is way too powerful. i can't stop it. pls help!! https://t.co/geoGsLoRxq,1049422,,1049423,368029,Mon Oct 23 07:29:41 +0000 2017,CONV_1049423
1049422,AmazonHelp,False,Mon Oct 23 07:31:33 +0000 2017,@368029 Amazing... 😃😃 Better go catch it.. ^NV,,1049423,1049423,368029,Mon Oct 23 07:29:41 +0000 2017,CONV_1049423
105111,139219,True,Thu Nov 30 18:03:37 +0000 2017,"Hey @115821, shipping stuff meant for Christmas gifts in boxes emblazoned with pictures and branding of what's inside kinda ruins the surprise. Plain brown boxes would be appreciated.",105110,,105111,139219,Thu Nov 30 18:03:37 +0000 2017,CONV_105111
105110,AmazonHelp,False,Thu Nov 30 18:14:01 +0000 2017,@139219 Oh no! It sounds like this may have been a part of our frustration free packaging. You can find out more here: https://t.co/AJy2Oiz5QW ^TR,105109,105111,105111,139219,Thu Nov 30 18:03:37 +0000 2017,CONV_105111
105109,139219,True,Thu Nov 30 18:20:37 +0000 2017,"@AmazonHelp Ok, thanks for the info. That's helpful! Appreciate it!",105108,105110,105111,139219,Thu Nov 30 18:03:37 +0000 2017,CONV_105111
105108,AmazonHelp,False,Thu Nov 30 18:33:32 +0000 2017,@139219 Of course! Please reach out if you have any other questions or concerns! 😊 ^KJ,,105109,105111,139219,Thu Nov 30 18:03:37 +0000 2017,CONV_105111
1060430,370371,True,Mon Oct 23 12:08:24 +0000 2017,"@115850 Does Kindle support Kannada (Unicode rendering) now?
When will I be able to read ಕನ್ನಡ ಕಥೆಗಳು in kindle?",1060429,,1060430,370371,Mon Oct 23 12:08:24 +0000 2017,CONV_1060430
1060429,AmazonHelp,False,Mon Oct 23 13:12:39 +0000 2017,"@370371 We'd like to look into this, Dinamaṇi. Kindly connect with our Kindle support team here: https://t.co/tc3VJIYzxn ^MA",,1060430,1060430,370371,Mon Oct 23 12:08:24 +0000 2017,CONV_1060430
1064121,244849,True,Fri Oct 13 08:57:58 +0000 2017,Hi @119625 please release latest telugu movie #YuddhamSharanam .,1064120,,1064121,244849,Fri Oct 13 08:57:58 +0000 2017,CONV_1064121
1064120,AmazonHelp,False,Fri Oct 13 09:58:00 +0000 2017,@244849 We will continue to add new content. I'll be sure to pass on your comments to the concerned team. ^PR,,1064121,1064121,244849,Fri Oct 13 08:57:58 +0000 2017,CONV_1064121
1071139,372766,True,Mon Oct 23 15:51:46 +0000 2017,@115821 help! Need to cancel a music order but don't see how,1071137,,1071139,372766,Mon Oct 23 15:51:46 +0000 2017,CONV_1071139
1071137,AmazonHelp,False,Mon Oct 23 16:01:41 +0000 2017,"@372766 We're here to help! For details on how to cancel an order, please see here: https://t.co/8XHaAIhWtB ^KL",1071138,1071139,1071139,372766,Mon Oct 23 15:51:46 +0000 2017,CONV_1071139
1071138,372766,True,Mon Oct 23 16:03:15 +0000 2017,@AmazonHelp I looked  that but does it apply to a music purchase?,1071140,1071137,1071139,372766,Mon Oct 23 15:51:46 +0000 2017,CONV_1071139
1071140,AmazonHelp,False,Mon Oct 23 16:20:16 +0000 2017,"@372766 My apologies, for digital orders, you can check options here: https://t.co/qhEyXS5Qvx or phone: https://t.co/hApLpMlfHN ^AN",,1071138,1071139,372766,Mon Oct 23 15:51:46 +0000 2017,CONV_1071139
1073287,143653,True,Sat Oct 14 23:44:46 +0000 2017,I am Obsessed by these 3 Men  #charlesbukowski #LeonardCohen #BobDylan  @115850 2016-2017 have ordered books only by these 3 men of words. https://t.co/YTCKL7QOhU,1073286,,1073287,143653,Sat Oct 14 23:44:46 +0000 2017,CONV_1073287
1073286,AmazonHelp,False,Sun Oct 15 00:06:00 +0000 2017,@143653 We're glad to know that you were able to find books from your favorite authors. Happy Shopping! ^SQ,,1073287,1073287,143653,Sat Oct 14 23:44:46 +0000 2017,CONV_1073287
1079072,374545,True,Mon Oct 23 19:26:58 +0000 2017,Why is @115821 2-day shipping always more like 4-day shipping? #amazonprime #FirstWorldProblems,1079071,,1079072,374545,Mon Oct 23 19:26:58 +0000 2017,CONV_1079072
1079071,AmazonHelp,False,Mon Oct 23 19:30:28 +0000 2017,@374545 Two-Day Shipping refers to business days in transit once items depart from us. Have we missed the promised delivery date? ^DW,,1079072,1079072,374545,Mon Oct 23 19:26:58 +0000 2017,CONV_1079072
1085963,376167,True,Mon Oct 23 17:57:40 +0000 2017,#AmazonIndia U should quit from India. Requested a return on 9 th Oct and till now it hasn't been initiated even after complaining U thrice,1085962,,1085963,376167,Mon Oct 23 17:57:40 +0000 2017,CONV_1085963
1085962,AmazonHelp,False,Mon Oct 23 18:24:31 +0000 2017,"@376167 I'm sorry about the trouble with the return. We'd like to help, kindly share your details here: https://t.co/GIJyeYqKE0 ^MA",,1085963,1085963,376167,Mon Oct 23 17:57:40 +0000 2017,CONV_1085963
1093244,378007,True,Sun Oct 15 04:08:15 +0000 2017,@115850 help me wrong product collected for return,1093243,,1093244,378007,Sun Oct 15 04:08:15 +0000 2017,CONV_1093244
1093243,AmazonHelp,False,Sun Oct 15 04:36:08 +0000 2017,@378007 Kindly connect with our support team here: https://t.co/TtZwWsmXla and we'll be happy to help. ^SH,,1093244,1093244,378007,Sun Oct 15 04:08:15 +0000 2017,CONV_1093244
1094097,378223,True,Mon Oct 23 21:02:51 +0000 2017,@AmazonHelp j'ai besoin de vous pour mon compte c urgent pour cause mes 130€ sont en jeu pouvez vous venir en priver,1094096,,1094097,378223,Mon Oct 23 21:02:51 +0000 2017,CONV_1094097
1094096,AmazonHelp,False,Mon Oct 23 21:11:31 +0000 2017,@378223 Pouvez-vous m'expliquer davantage le souci par message privé. ^MH,,1094097,1094097,378223,Mon Oct 23 21:02:51 +0000 2017,CONV_1094097
1097815,193850,True,Sun Oct 15 05:45:44 +0000 2017,"@AmazonHelp Mr.Sukhdeep (Escalations Team) as you insisted, I dialed courier guy on 96244XXXXX, IDEA NUMBER IS OUT OF REACH. MY BAD.😿",1097814,,1097815,193850,Sun Oct 15 05:45:44 +0000 2017,CONV_1097815
1097814,AmazonHelp,False,Sun Oct 15 06:12:26 +0000 2017,@193850 If the product is out for delivery kindly wait until the end of the day and I'm positive your order will be delivered. ^SH,,1097815,1097815,193850,Sun Oct 15 05:45:44 +0000 2017,CONV_1097815
1098649,379249,True,Mon Oct 23 22:05:38 +0000 2017,"not far off booting my @115833 out the window. ""Alexa, set an alarm for 8:30am"" .. ""okay, I've set an alarm for 2:30am"" feck that ye baw",1098648,,1098649,379249,Mon Oct 23 22:05:38 +0000 2017,CONV_1098649
1098648,AmazonHelp,False,Mon Oct 23 22:18:28 +0000 2017,@379249 I'm sorry for the frustration! Here are some tips we can try to help her understand the request: https://t.co/V3ngs1pZPA ^DW,,1098649,1098649,379249,Mon Oct 23 22:05:38 +0000 2017,CONV_1098649
1099316,379414,True,Sun Oct 15 06:13:39 +0000 2017,"Amazonで頼んだやつ、チャイナポスト発送だった(; ꒪ㅿ꒪)
いつ届くのだろうか…ちゃんと届くのだろうか…",1099315,,1099316,379414,Sun Oct 15 06:13:39 +0000 2017,CONV_1099316
1099315,AmazonHelp,False,Sun Oct 15 06:30:32 +0000 2017,@379414 Amazonです。出品者発送の商品をご注文されているかと存じますが、ご不明な点などがございましたら該当の注文履歴から出品者へご連絡いただければと存じます。SK,,1099316,1099316,379414,Sun Oct 15 06:13:39 +0000 2017,CONV_1099316
1100907,308339,True,Sun Oct 15 06:51:20 +0000 2017,@117634 @137341  buy back offer should be considered for buying Kindle oasis,1100906,,1100907,308339,Sun Oct 15 06:51:20 +0000 2017,CONV_1100907
1100906,AmazonHelp,False,Sun Oct 15 07:07:26 +0000 2017,"@308339 Currently, the buyback option isn't available. I'll surely pass on your comments to our concerned team internally. ^SH",,1100907,1100907,308339,Sun Oct 15 06:51:20 +0000 2017,CONV_1100907
1109476,219040,True,Sun Oct 15 09:33:23 +0000 2017,you are making ppl fool n are looting money of innocent buyers. I am looted by the @115850 even nobody is ready to help me out...,1109475,,1109476,219040,Sun Oct 15 09:33:23 +0000 2017,CONV_1109476
1109475,AmazonHelp,False,Sun Oct 15 10:01:00 +0000 2017,"@219040 Just to confirm, have you reverted to our last correspondence to you via email as requested earlier? ^AB",,1109476,1109476,219040,Sun Oct 15 09:33:23 +0000 2017,CONV_1109476
1111488,382345,True,Sun Oct 15 09:37:40 +0000 2017,"Me: ""Hey @132424 pls send me an USB C Hub Adapter.""
Amazon: ""Haha we'll send her an MP3 Player instead lol."" #ordergonewrong https://t.co/OoAhVYxomE",1111487,,1111488,382345,Sun Oct 15 09:37:40 +0000 2017,CONV_1111488
1111487,AmazonHelp,False,Sun Oct 15 10:59:25 +0000 2017,@382345 Hi! Did you already contact our customer service to take a look at this? You can reach us via https://t.co/bZ6SyvPHzJ ^TA,,1111488,1111488,382345,Sun Oct 15 09:37:40 +0000 2017,CONV_1111488
1121653,384570,True,Sun Oct 15 10:02:41 +0000 2017,"@116313 お世話になります！
このメールってスパムですか？本物ですか？ https://t.co/164Rss8kYt",1121652,,1121653,384570,Sun Oct 15 10:02:41 +0000 2017,CONV_1121653
1121652,AmazonHelp,False,Sun Oct 15 10:28:24 +0000 2017,@384570 Amazonからそのような内容のメールはお送りしておりません。AmazonからのEメールかどうかの識別方法についてご案内しているヘルプページがございますので、よろしければ、リンクをご参照ください。https://t.co/xWXio7AP2Z TN,1121651,1121653,1121653,384570,Sun Oct 15 10:02:41 +0000 2017,CONV_1121653
1121651,384570,True,Sun Oct 15 13:17:14 +0000 2017,@AmazonHelp ありがとうございます！,1121650,1121652,1121653,384570,Sun Oct 15 10:02:41 +0000 2017,CONV_1121653
