tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id,rule_number
223876,AmazonHelp,False,Thu Oct 05 04:53:31 +0000 2017,@169494 risk by submitting any info about yourself. Refer Amazon.in app/website only for genuine offers. 2/2 ^KC,,223877,223877,169494,Thu Oct 05 04:01:06 +0000 2017,CONV_223877,10
245296,174238,True,Thu Oct 05 14:55:23 +0000 2017,"@115821 very bad delivery...for one day deliver they are taking 2days...
still product not delivered",245294,,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
245294,AmazonHelp,False,Thu Oct 05 15:11:52 +0000 2017,@174238 We apologize for the delay. Allow our support team to investigate . You can report this here: https://t.co/R3EfhzgU8B ^CB.,245295,245296,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
245295,174238,True,Thu Oct 05 15:19:36 +0000 2017,@AmazonHelp already did that no progress,"245297,245298,245299",245294,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
245297,174238,True,Thu Oct 05 15:48:16 +0000 2017,@AmazonHelp can u pls make sense to it,,245295,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
245299,AmazonHelp,False,Thu Oct 05 15:59:00 +0000 2017,@174238 Apologies for the unpleasant experience. I'd like to take a closer look into this. (1/2) ^AS,,245295,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
245298,AmazonHelp,False,Thu Oct 05 15:59:00 +0000 2017,@174238  Please fill in your details here : https://t.co/GIJyeYqKE0 and we'll reach out to you soon. (2/2) ^AS,,245295,245296,174238,Thu Oct 05 14:55:23 +0000 2017,CONV_245296,10
2676392,753296,True,Tue Oct 31 13:54:20 +0000 2017,@AmazonHelp There is something wrong with my account. The e-mail has changed and I can't login (or use traditional CS) Please advise.,2676389,,2676392,753296,Tue Oct 31 13:54:20 +0000 2017,CONV_2676392,10
2676389,AmazonHelp,False,Tue Oct 31 13:58:33 +0000 2017,@753296 I'm sorry you're having problems with your account. This link doesn't require a log in:  https://t.co/jzvkhdlrK5 ^EM,"2676390,2676391",2676392,2676392,753296,Tue Oct 31 13:54:20 +0000 2017,CONV_2676392,10
2676390,753296,True,Tue Oct 31 14:08:36 +0000 2017,"@AmazonHelp On the customer support line working on it right now, Thanks! 😀",,2676389,2676392,753296,Tue Oct 31 13:54:20 +0000 2017,CONV_2676392,10
2676391,753296,True,Tue Oct 31 19:08:07 +0000 2017,@AmazonHelp CS was able to verify and fix my log-in credentials. The fraud team is investigating the incident. Thanks again for the assist!,2676393,2676389,2676392,753296,Tue Oct 31 13:54:20 +0000 2017,CONV_2676392,10
2676393,AmazonHelp,False,Tue Oct 31 19:23:40 +0000 2017,"@753296 You're welcome, Alexander! If you have further questions or concerns, please be sure to let us know! ^TG",,2676391,2676392,753296,Tue Oct 31 13:54:20 +0000 2017,CONV_2676392,10
2781842,776876,True,Tue Nov 21 16:57:43 +0000 2017,@116875 Quien me puede atender para reportar el robo de mi producto?,2781839,,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781839,AmazonHelp,False,Tue Nov 21 17:00:04 +0000 2017,"@776876 Hola Oscar, lamentamos lo sucedido. Sin compartir información personal o de tu cuenta, ¿podrías comentarnos un poco más de la situación por favor? ^FZ","2781838,2781840,2781841",2781842,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781841,776876,True,Tue Nov 21 17:01:57 +0000 2017,"@AmazonHelp He comprado en otras ocasiones tanto en Amazon US y Mexico, adquiri un juego, su entrega estaba programada para el lunes 27 Nov pero se adelanto y no habia nadie en el domicilio, el transportista me marco y me dijo que tenia que dejarlo y yo le dije que no que pasara despues...",2781945,2781839,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781840,776876,True,Tue Nov 21 17:03:34 +0000 2017,"@AmazonHelp Que era mi primer intento pero el insistio en dejar el paquete por que no podria regresar mas tarde y en amazonMX se traspapelaba el producto y se demoraba hasta un mes el envio, asi que procedio a dejar el paquete y este se encontro destajado pero sin producto alguno en el local",,2781839,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781838,776876,True,Tue Nov 21 17:05:23 +0000 2017,@AmazonHelp Como le vamos hacer pues no hay testigos de que en efecto el producto se entrego en el domicilio y yo ni ninguna persona autorizada firmo la responsiva,2781837,2781839,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781945,AmazonHelp,False,Tue Nov 21 17:04:00 +0000 2017,@776876 Me apena mucho esta situación. ¿Esta compra la realizaste en https://t.co/nUUp5MLhYl o https://t.co/Xxn35fEBwC? ^VL,"2781946,2781947",2781841,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781837,AmazonHelp,False,Tue Nov 21 17:09:00 +0000 2017,"@776876 Lamentamos mucho este inconveniente, Oscar, ¿ya has reportado este problema con el transportista? ¿Podrías indicarnos si este producto es vendido directamente por Amazon o por un vendedor externo?
^ES",2781836,2781838,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781947,776876,True,Tue Nov 21 17:06:16 +0000 2017,@AmazonHelp https://t.co/1k1aUu0Zkz el domingo 19 durante el buen fin,,2781945,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781946,776876,True,Tue Nov 21 17:08:40 +0000 2017,@AmazonHelp Ya segui el procedimiento en la pagina de https://t.co/1k1aUu0Zkz para devolucion por faltante de piezas o accesorios pero no tengo nada que regresar mas que la bolsa de empaque rota.,,2781945,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781836,776876,True,Tue Nov 21 17:11:31 +0000 2017,@AmazonHelp Pues no no hay numero de contacto fue vendido por  Servicios Comerciales Amazon México S. de R.L. de C.V.,2781835,2781837,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781835,AmazonHelp,False,Tue Nov 21 17:14:41 +0000 2017,"@776876 En este caso, es recomendable que contactes con nuestros compañeros de Servicio al Cliente para que te puedan brindar más información respecto a los pasos a seguir, te dejamos el enlace de contacto: https://t.co/hEmGc3HjUJ
¡Suerte! ^ES",2781834,2781836,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781834,776876,True,Tue Nov 21 17:18:03 +0000 2017,@AmazonHelp gracias,2781833,2781835,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
2781833,AmazonHelp,False,Tue Nov 21 17:25:01 +0000 2017,@776876 Estamos para servirte :) ^VL,,2781834,2781842,776876,Tue Nov 21 16:57:43 +0000 2017,CONV_2781842,10
343096,197676,True,Sun Nov 19 16:20:14 +0000 2017,"@115850 used and dusty product delivered by amazon.
Worst experience.. https://t.co/zVx6f6yJ44",343094,,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343094,AmazonHelp,False,Sun Nov 19 16:39:00 +0000 2017,@197676 We're sorry to see you upset with the order received. You can check the available options to return the item here: https://t.co/4o5PqP90vH. ^MO,"343095,343092",343096,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343092,197676,True,Sun Nov 19 18:09:20 +0000 2017,"@AmazonHelp Upset🙄 it's an used product and dusty too..
You could have taken an action against the seller",343090,343094,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343095,197676,True,Sun Nov 19 18:17:15 +0000 2017,"@AmazonHelp It asks me to send back by affording the shipping cost.
Why should I afford that?? Is it my fault???
Cheaters, is this your new business??",,343094,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343090,AmazonHelp,False,Sun Nov 19 18:34:00 +0000 2017,@197676 I get your disappointment. Kindly connect with us here: https://t.co/vlvfJr4nN9  we'll check this for you. ^SG,343091,343092,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343091,197676,True,Sun Nov 19 18:45:57 +0000 2017,"@AmazonHelp I connected over there but same response..
@115821 you are not more than a dick head",343093,343090,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
343093,AmazonHelp,False,Sun Nov 19 19:12:27 +0000 2017,"@197676 I'm sorry for the limitations with the return pick up. Shipping charges will be covered if you email us the return bill, refunds will be issued once you self ship the order to us. ^MJ",,343091,343096,197676,Sun Nov 19 16:20:14 +0000 2017,CONV_343096,10
419408,215020,True,Tue Oct 10 04:56:13 +0000 2017,"@115850 I have placed an order for TV. The product is not delivered yet, but the status says it has been delivered. # 171-1984226-4751565","419407,419409,419410",,419408,215020,Tue Oct 10 04:56:13 +0000 2017,CONV_419408,10
419410,AmazonHelp,False,Tue Oct 10 05:39:00 +0000 2017,@215020 That's odd! Let us investigate this further. Please drop your details here: (1/3) ^VM,,419408,419408,215020,Tue Oct 10 04:56:13 +0000 2017,CONV_419408,10
419409,AmazonHelp,False,Tue Oct 10 05:39:00 +0000 2017,@215020 https://t.co/sktYvwd0yp so that we can get in touch with you. (2/2) ^VM,,419408,419408,215020,Tue Oct 10 04:56:13 +0000 2017,CONV_419408,10
419407,AmazonHelp,False,Tue Oct 10 05:39:32 +0000 2017,"@215020 Please don’t provide your order details, we consider them as personal info. Our Twitter page is visible to public. (3/3) ^VM",,419408,419408,215020,Tue Oct 10 04:56:13 +0000 2017,CONV_419408,10
420978,215330,True,Tue Oct 10 07:22:18 +0000 2017,"@115850 Issue in my nw iPad, If I ask for return they say 10 days return policy, but I couldn't do as i was in outstation not happy Amazon","420976,420982",,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420982,AmazonHelp,False,Tue Oct 10 07:51:56 +0000 2017,@215330 Sorry about the trouble. All the products sold on Amazon are covered under manufacturers warranty. ^AK (1/2),,420978,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420976,AmazonHelp,False,Tue Oct 10 07:52:56 +0000 2017,@215330 Kindly get in touch with the manufacturer and claim the warranty. Appreciate your understanding. ^AK (2/2),420977,420978,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420977,215330,True,Tue Oct 10 08:57:38 +0000 2017,@AmazonHelp So I need an replacement for the same product.,420979,420976,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420979,AmazonHelp,False,Tue Oct 10 10:20:31 +0000 2017,"@215330 I'm afraid we can't replace the device, please connect with the manufacturer for warranty claim. ^HA",420980,420977,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420980,215330,True,Tue Oct 10 11:28:40 +0000 2017,@AmazonHelp Thanks in future I don't have any plans to purchase from AMAZON not a good experience,420981,420979,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
420981,AmazonHelp,False,Tue Oct 10 11:56:44 +0000 2017,@215330 I'll be sure to pass your comments as feedback to our concerned team for review. ^GS,,420980,420978,215330,Tue Oct 10 07:22:18 +0000 2017,CONV_420978,10
637053,271071,True,Wed Nov 22 18:28:23 +0000 2017,@115830 the estimated date was a month before and I still have not received the product and the seller is not responding. Please advise/help,637052,,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637052,AmazonHelp,False,Wed Nov 22 18:34:00 +0000 2017,"@271071 I'm sorry to hear this, Shekhar! Could you please confirm which Amazon site you purchased from (i.e. .com/.co.uk/.in)? Please keep us posted! We want to help! ^SD",637050,637053,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637050,271071,True,Wed Nov 22 18:35:02 +0000 2017,@AmazonHelp .co.uk. The delivery address is a UK address,"637048,637051",637052,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637051,271071,True,Wed Nov 22 18:38:22 +0000 2017,@AmazonHelp The order no. is 205-8402874-8112349,,637050,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637048,AmazonHelp,False,Wed Nov 22 18:43:00 +0000 2017,"@271071 Hi there! Just to clarify, you mentioned that you have not heard from the seller. Responses from Third-Party sellers will be in your email. Please take a moment to check your spam and junk folders, and keep us posted! ^SP","637049,637047",637050,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637049,271071,True,Wed Nov 22 18:50:48 +0000 2017,"@AmazonHelp Will check but in any case, the fact is, it has been a month more that the estimated date of delivery and I still have not received the product.",646743,637048,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637047,271071,True,Wed Nov 22 19:01:02 +0000 2017,@AmazonHelp Checked my spam folder. Didn't find any email. Also do I get a copy of the message that I send to the seller? I'm not able to find it,637045,637048,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
646743,271071,True,Wed Nov 22 18:52:15 +0000 2017,@AmazonHelp Just posted the issue as a review on the product page. Hope the seller responds there,646744,637049,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637045,AmazonHelp,False,Wed Nov 22 19:13:00 +0000 2017,"@271071 For details on how to contact the seller, please see here: https://t.co/Bty1lHUjeK If the seller hasn't replied back within 2 business days, please file an A-to-z Guarantee Claim against the seller here: https://t.co/r5jKPhxPqq ^CO","637044,637046",637047,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
646744,271071,True,Wed Nov 22 19:08:27 +0000 2017,@AmazonHelp But I can't see the review. Guess it requires some moderation or approval,646745,646743,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637046,271071,True,Wed Nov 22 19:24:50 +0000 2017,"@AmazonHelp I'm not able to find the option of  A-to-z Guarantee Claim. All the options that I see are, as in the screenshot https://t.co/VWDhOpSi4R",,637045,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637044,271071,True,Wed Nov 22 19:33:51 +0000 2017,"@AmazonHelp With reference to your first link, in the Seller Communication Centre, I don't see any messages. Could this be a problem at your side? Maybe the seller is not received my messages at all",637043,637045,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
646745,271071,True,Wed Nov 22 19:15:51 +0000 2017,@AmazonHelp Please let me know whatever details you require for me to provide to resolve this issue,,646744,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637043,AmazonHelp,False,Wed Nov 22 19:41:00 +0000 2017,"@271071 Are you contacting the seller from Your Orders? If so, you should see the messages sent in the Communications Centre, here: https://t.co/Ad1xlH74j0 ^JE",637041,637044,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637041,271071,True,Wed Nov 22 19:42:31 +0000 2017,@AmazonHelp No I do not see the messages. I have contacted the sellers before and could see all my messages and responses. But in case of this order I do not see my sent messages and no messages from the seller,"637042,637033",637043,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637042,AmazonHelp,False,Wed Nov 22 19:45:28 +0000 2017,"@271071 That is strange, sorry for any inconvenience! Please, reach out via phone or chat so that we may investigate in real time: https://t.co/JzP7hlA23B ^JE",637255,637041,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637033,271071,True,Wed Nov 22 19:49:01 +0000 2017,@AmazonHelp Actually visiting the link you posted I do not see any messages. But when I visit Profile (clicked on account photo) Message Centre&gt;Messages I see as per the screenshot. But still don't see any messages posted to the seller I'm talking about and no response from him https://t.co/4xqIAconqi,637031,637041,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637255,271071,True,Wed Nov 22 19:58:20 +0000 2017,"@AmazonHelp When I follow ur link, this is what I see https://t.co/Q6GFTnqNEZ",637256,637042,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637031,AmazonHelp,False,Wed Nov 22 19:58:00 +0000 2017,@271071 Thanks for the additional information! Please reach out to us using the link JE provided. This will allow us to help get this sorted! ^KJ,637032,637033,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637256,AmazonHelp,False,Wed Nov 22 20:01:28 +0000 2017,@271071 I'm sorry about that! Can you try this link:  https://t.co/zYVX1Qi29G. ^DY,637257,637255,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637032,271071,True,Wed Nov 22 20:01:59 +0000 2017,@AmazonHelp Forget that. Maybe it is a login problem and Twitter's in-app browser. Why can't I see my messages sent to this seller and responses (if any) from him/her. Tell me what all order details u require so that u can contact the seller maybe,637034,637031,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637257,271071,True,Wed Nov 22 20:05:16 +0000 2017,"@AmazonHelp This doesnt help. Let me revisit the issue:
1. Product did not arrive even after a month of estimated delivery date
2. Sent about 3-4 messages to seller
3. Can't see those messages in the Sent Messages or under any other menu items in   Message Centre. Though can see other msgs",,637256,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637034,AmazonHelp,False,Wed Nov 22 20:04:39 +0000 2017,@271071 We don't have access to your account via Twitter. Please contact us here: https://t.co/JzP7hlA23B so we can look into this further with you. ^CO,637035,637032,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637035,271071,True,Wed Nov 22 20:06:21 +0000 2017,@AmazonHelp Ok. Will try this. Thanks,637036,637034,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637036,271071,True,Wed Nov 22 20:08:03 +0000 2017,@AmazonHelp I followed it and it is taking me to the contact seller page which I have tried atleast thrice,"637037,637038",637035,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637038,271071,True,Wed Nov 22 20:08:58 +0000 2017,@AmazonHelp Forget it. I can't spend more time on this. Thanks for your time,,637036,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
637037,AmazonHelp,False,Wed Nov 22 20:14:00 +0000 2017,@271071 I'm sorry your not receiving a contact us option after following the prompts. You can call us at: 0800 279 7234 UK ^CO,637039,637036,637053,271071,Wed Nov 22 18:28:23 +0000 2017,CONV_637053,10
